FMID,MarketName,Website,Facebook,Twitter,Youtube,OtherMedia,street,city,County,State,zip,Season1Date,Season1Time,Season2Date,Season2Time,Season3Date,Season3Time,Season4Date,Season4Time,x,y,Location,updateTime
1005026,Nazareth Farmers Market on the Square,,https://www.facebook.com/NazarethFarmersMarketOnTheSquare,,,,Nazareth Square,Nazareth,Northampton,Pennsylvania,18064,,Sat: 9:00 AM-1:00 PM;,,,,,,,-75.31196,40.74239,Other,6/13/2013 12:22
1005028,Seymour Farmers Market,,,,,,N Main St & Depot St,Seymour,Outagamie,Wisconsin,54165,,,,,,,,,-88.3303,44.5124,,2009
1005029,Sugar Loaf Farmers Market,,www.facebook.com/loafmarket,,,,1389 Kings Highway,Chester,Orange,New York,10918,June to October,Sat:10:00 am - 3:00 pm;,,,,,,,-74.2877,41.3196,Private business parking lot,4/5/2011 7:04
1005035,Crested Butte Farmers Market,http://www.cbfarmersmarket.org,,,,,202 Elk Ave #8,Crested Butte,Gunnison,Colorado,81224,June to October,sun:10:00 AM - 2:00 PM;,,,,,,,-106.9874825,38.869755,Closed-off public street,4/26/2012 13:42
1005036,Hills Horizon Market in the Park,http://www.hillshorizon.com,,,,,Canyon Street,Spearfish,Lawrence,South Dakota,57783,June to September,Sat:9:00 am - 12:00 pm;,,,,,,,-103.864,44.4961,Local government building grounds,5/27/2011 9:46
1005037,Fencerow Farmers Market,,https://www.facebook.com/pages/Fencerow-Farmers-Market/355787474939?ref=hl,,,,1462 E High Street,Waynesburg,Greene,Pennsylvania,15370,01/01/2016 to 12/31/2016,Wed: 9:30 AM-6:00 PM;Fri: 9:30 AM-6:00 PM;Sat: 9:30 AM-2:00 PM;,,,,,,,-80.1679973,39.8958656,,6/27/2016 15:55
1005038,GROVE HILL FARMERS MARKET,,,,,,117 COBB ST.,GROVE HILL,Clarke,Alabama,36451,06/13/2013 to 11/07/2013,Thu: 3:00 PM-6:00 PM;,,,,,,,-87.7767264,31.7098338,Other,6/14/2013 12:10
1005040,Salt Lake City Downtown Farmers Market,http://www.slcfarmersmarket.org,https://www.facebook.com/slcfarmersmarket,https://twitter.com/SLCFarmersMrkt,,instagram.com/slcfarmersmarket,Historic Pioneer Park (300 S. 300 W.),Salt Lake City,Salt Lake,Utah,84101,06/13/2015 to 10/24/2015,Sat: 8:00 AM-2:00 PM;,08/04/2015 to 10/20/2015,Tue: 4:00 PM-8:00 PM;,,,,,-111.9012,40.7615,,3/24/2015 12:50
1005041,Orange County HomeGrown Farmers Markets - Valley,http://www.orangecountyhomegrown.org,https://www.facebook.com/OrangeCountyHomeGrown,,http://www.youtube.com/watch?v=e1FpjB7USSQ,, By The Railway Museum along Hwy 56,French Lick,Orange,Indiana,47432,05/20/2014 to 09/30/2014,Tue: 1:30 PM-5:00 PM;,,,,,,,-86.468321,38.5561663,Private business parking lot,3/14/2014 23:42
1005042,Orange County HomeGrown Farmers Markets - Orleans,http://www.orangecountyhomegrown.org,https://www.facebook.com/OrangeCountyHomeGrown,,http://www.youtube.com/watch?v=e1FpjB7USSQ,,South side of Congress Square,Orleans,Orange,Indiana,47452,05/17/2014 to 10/25/2014,Sat: 8:00 AM-12:00 PM;,,,,,,,-86.468321,38.5561663,Closed-off public street,3/14/2014 23:44
1005043,Orange County HomeGrown Farmers Markets - Paoli,http://www.orangecountyhomegrown.org,https://www.facebook.com/OrangeCountyHomeGrown,,http://www.youtube.com/watch?v=e1FpjB7USSQ,,"Hwy 37, Front Parking lot of Walmart",Paoli,Orange,Indiana,47454,06/05/2014 to 09/25/2014,Thu: 2:00 PM-6:00 PM;,,,,,,,-86.468321,38.5561663,Private business parking lot,3/14/2014 23:44
1005044,Mount Joy Farmers Market,http://www.msmj.org,,,,,101 E. Main Street,Mount Joy,Lancaster,Pennsylvania,17552,May to September,Sat:8:00 AM - 12:00 PM;,,,,,,,-76.4986,40.1094,Private business parking lot,5/7/2012 15:50
1005045,Farmers Market at Imperial,http://www.imperialsugarland.com/farmersmarket,https://www.facebook.com/FarmersMarketAtImperial,,,,198 Kempner Street,Sugar Land,Fort Bend,Texas,77498,01/01/2014 to 12/31/2014,Sat: 9:00 AM-1:00 PM;,,,,,,,-95.637714,29.619915,Private business parking lot,4/16/2014 15:17
1005046,Newcastle Downtown Farmers Market,http://www.newcastleok.org/farmersmarket,,,,,NW 10th and Main Street,Newcastle,McClain,Oklahoma,73065,May to October,Tue:3:00 pm - 7:00 pm;Sat:8:00 am - 12:00 pm;,,,,,,,-97.6008,35.2563,Private business parking lot,5/10/2011 12:43
1005047,Warren County Farmers & Artisans Market,,https://www.facebook.com/warrencountyfarmersandartisansmarket?ref=hl,,,,Diekroeger Park,Wright City,Warren,Missouri,63390,09/01/2012 to 10/09/2014,Thu: 3:30 PM-6:30 PM;,,,,,,,-91.029912,38.828623,Local government building grounds,4/1/2014 22:53
1005048,Point Pleasant Beach Farmers Market,,https://www.facebook.com/PointPleasantBeachFarmersMarket,https://twitter.com/PPBFarmMarket,,,601 Arnold Ave.,Point Pleasant Beach,Ocean,New Jersey,8742,06/08/2014 to 09/28/2014,Sun: 10:00 AM-2:00 PM;,,,,,,,-74.049973,40.092009,Local government building grounds,3/19/2014 8:45
1005049,Occidental Bohemian Farmers Market,http://www.occidentalfarmersmarket.com,https://www.facebook.com/occidentalfarmersmarket,https://twitter.com/obfm,,,Main St and 2nd St,Occidental,Sonoma,California,95465,06/03/2016 to 10/28/2016,Fri: 4:00 PM-;,,,,,,,-122.9475448,38.4068168,,7/29/2016 17:03
1005050,Guide Rock Farmers Market,,,,,,Intersection of Hwys 78 & 136,Guide Rock,Webster,Nebraska,68942,,,,,,,,,-98.5181,40.0902,,2009
1005051,Bradley County Farmers Market,,,,,,"Church Street, S.E.",Cleveland,Bradley,Tennessee,37311,,,,,,,,,-84.8756,35.1583,,2009
1005052,Doylestown Farmers Market,,,,,,177 Portage St.,Doylestown,Wayne,Ohio,44230,,,,,,,,,-81.6956,40.9706,,2009
1005054,Owings Mills Farmers' Market,http://www.owingsmillsfarmersmarket.com,,,,,3506 Gwynnbrook Avenue,Owings Mills,Baltimore,Maryland,21117,June to October,sun:8:30 AM - 2:00 PM;,,,,,,,-76.7706873,39.4459153,Other,4/30/2012 14:11
1005056,Vicksburg Farmers Market,http://www.vicksburgfarmersmarket.org,,,,,"Corner of Jackson & Washington Streets, downtown",Vicksburg,Warren,Mississippi,39180,May to July,Wed:4:00 PM - 7:00 PM;Sat:8:00 AM - 11:00 AM;,,,,,,,-90.881717,32.352739,Local government building grounds,4/26/2012 14:24
1005059,Huntsville Downtown Farmers Market,http://www.htxdowntownfarmersmarket.com,www.facebook.com/HuntsvilleMainStreet,,,,1100 University Avenue,Huntsville,Walker,Texas,77340,05/04/2013 to 07/27/2013,Sat: 8:00 AM-12:00 PM;,,,,,,,-95.550467,30.723087,Closed-off public street,6/17/2013 9:50
1005060,Rindge Farmers and Crafters market,,https://www.facebook.com/pages/Rindge-Farmers-and-Crafters-Market/131621310193301,,,,Bradford Street and Route 202,Rindge,Cheshire,New Hampshire,3461,05/16/2013 to 10/10/2013,Thu: 3:00 PM-6:00 PM;,,,,,,,-72.036,42.7658,Other,6/18/2013 14:23
1005061,Akwesasne Farmers Market,,,,,,"469 State Route 37, across from Akwesasne Sports",Hogansburg,Franklin,New York,,,,,,,,,,-74.6677,44.9739,,2009
1005062,Rockford Farm Market,http://www.rockford.mi.us,,,,,54 South Main St,Rockford,Kent,Michigan,49341,05/10/2014 to 10/25/2014,Sat: 8:00 AM-1:00 PM;,,,,,,,-85.561144,43.118425,Local government building grounds,3/31/2014 16:21
1005065,The Villa Rica Farmers Market @ The Mill,,https://www.facebook.com/VillaRicaFarmersMarketAtTheMill,,,,106 Temple Street,Villa Rica,Carroll,Georgia,30180,06/02/2015 to 10/27/2015,Tue: 4:00 PM-7:00 PM;,,,,,,,-84.917516,33.73132,,7/28/2015 5:03
1005066,Main Street Paris Farmers Market,http://www.mainstreetparis.com,,,,,Southside of Square,Paris,Edgar,Illinois,60420,,,,,,,,,-87.6949,39.6131,,2009
1005067,White Earth Community Farmers' Market,,,,,,,Mahnomen,Mahnomen,Minnesota,56557,05/01/2014 to 10/01/2014,Thu: 3:00 PM-6:00 PM;,,,,,,,-95.9686,47.3108,Other,4/2/2014 9:39
1005068,Bridge Street Farmers Market,,,,,,"340 The Bridge Street, #206",Huntsville,Madison,Alabama,35804,,,,,,,,,-86.6745,34.7174,,Apr 16 2010  9:57AM
1005069,Farmers Market of Bluffton,http://www.farmersmarketbluffton.org,farmersmarketbluffton,,,,40 Calhoun Street,Bluffton,Beaufort,South Carolina,29910,01/01/2015 to 12/31/2015,Thu: 2:00 PM-7:00 PM;,10/01/2012 to 12/31/2012,,,,,,-80.862568,32.234811,,3/24/2015 8:29
1005071,Town Square Farmers Market,,,,,,3rd St. & Demers,Grand Forks,Grand Forks,North Dakota,58201,,,,,,,,,-97.0305,47.9253,,2009
1005072,Powell Farmers Market,,,,,,"Road 14A, west side of town, Pamida parking lot",Powell,Park,Wyoming,82435,,,,,,,,,-108.757,44.7538,,2009
1005073,Puget Island Farmers Market,,www.facebook.com/pugetislandfarmersmarket,,,,59 W. Birnie Slough Road,Cathlamet,Wahkiakum,Washington,98612,05/01/2015 to 10/31/2015,Fri: 3:00 PM-6:00 PM;,,,,,,,-123.383954,46.181145,,3/27/2015 18:51
1005074,NDD Common Greens Farmers Market,http://www.downtownnewark.com,,,,,Broad Stree & Park Place,Newark,Essex,New Jersey,,,,,,,,,,-74.169,40.7408,,2009
1005075,Market at Lock 3,http://www.downtownakron.com/market,https://www.facebook.com/pages/Market-at-Lock-3/119098968127379,,,,200 S. Main St.,Akron,Summit,Ohio,44308,07/19/2013 to 09/27/2013,Fri: 11:00 AM-1:30 PM;,,,,,,,-81.520422,41.079982,Local government building grounds,3/31/2014 16:45
1005076,Hinsdale Farmers Market,http://www.hinsdalechamber.com,,,,,30 E. Chicago Ave.,Hinsdale,DuPage,Illinois,60521,June to October,Mon:7:00 AM - 1:00 PM;,,,,,,,-87.928694,41.8036543,Closed-off public street,4/26/2012 16:37
1005077,Jim's Farmers Market,http://www.jimsfarmersmarket.com,,,,,255 Grant Street,Chambersburg,Franklin,Pennsylvania,17201,January to December,Fri:8:00 am - 6:00 pm;Sat:8:00 am - 1:00 pm;,,,,,,,-77.6577,39.9414,Private business parking lot,4/19/2011 21:01
1005078,Westcliffe Farmers' Market,http://www.westcliffefarmersmarket.com,https://www.facebook.com/WestcliffeFarmersMarket,,,,315 Main Street,Westcliffe,Custer,Colorado,81252,06/10/2015 to 10/14/2015,Wed: 9:00 AM-1:00 PM;,,,,,,,-105.4670275,38.136054,,3/20/2015 12:35
1005079,Park Silly Sunday Market,http://www.parksillysundaymarket.com,https://www.facebook.com/ParkSillySundayMarket,,,http://instagram.com/parksillysunday,Main Street & 5th Street,Park City,Summit,Utah,84060,06/05/2016 to 09/18/2016,Sun: 10:00 AM-5:00 PM;,,,,,,,-111.4961416,40.6442552,,8/31/2016 12:18
1005080,Imlay City Farmer's Market,http://www.icdda.com,https://www.facebook.com/pages/Imlay-City-Farmers-Market/215845188439242,,,,120 N Main,Imlay City,Lapeer,Michigan,48444,05/02/2013 to 10/31/2013,Thu: 1:00 PM-6:00 PM;,,,,,,,-83.074322,43.02429,Local government building grounds,4/1/2014 8:21
1005081,Arvada Farmers Market,http://www.arvadafarmersmarket.com,https://www.facebook.com/arvadafarmersmarket,,,,57th St. & Olde Wadsworth St.,Arvada,Jefferson,Colorado,80002,06/02/2013 to 09/29/2013,Sun: 9:00 AM-1:30 PM;,,,,,,,-105.081455,39.800138,Local government building grounds,6/27/2013 12:40
1005082,Flossmoor Farmers Market,http://Www Flossmoor.org,https://www.facebook.com/flossmoorfarmersmarket,,,,1000 Sterling Ave,Flossmoor,Cook,Illinois,60422,06/13/2014 to 10/17/2014,Fri: 8:00 AM-1:00 PM;,,,,,,,-87.67865,41.54375,Local government building grounds,3/31/2014 15:52
1005083,Spanish Fork Farmers Market,http://www.spanishfork.org,,,,,City Center 40 South Main St. parking lot,Spanish Fork,Utah,Utah,84660,,,,,,,,,-111.652,40.1084,,2009
1005085,The La Porte Farmers Market,http://www.cityoflaporte.com,https://www.facebook.com/groups/126258084058411/,,,,"Lincolnway and Monroe Street, Downtown LaPorte",LaPorte,LaPorte,Indiana,46350,05/17/2014 to 10/25/2014,Sat: 8:00 AM-1:00 PM;,,,,,,,-86.720388,41.611744,Private business parking lot,3/14/2014 11:39
1005086,Athens Farmers Market,http://www.athensfarmersmarket.org,https://www.facebook.com/pages/Athens-Farmers-Market,,,,1000 East State Street,Athens,Athens,Ohio,45701,01/01/2016 to 12/31/2016,Wed: 9:00 AM-12:00 PM;Thu: 4:00 PM-7:00 PM;Sat: 9:00 AM-12:00 PM;,,,,,,,-82.0584387,39.3359163,,7/11/2016 11:28
1005087,"Columbus County Community Farmers Market, Inc.",http://www.columbuscountyfarmersmarket.com/,https://www.facebook.com/pages/Columbus-County-Community-Farmers-Market-Inc/95369263724,https://twitter.com/ccfarmersmarket,,https://www.instagram.com/cccfm/,132 Government Complex Road,Whiteville,Columbus,North Carolina,28472,05/14/2016 to 12/10/2016,Sat: 7:00 AM-12:00 PM;,,,,,,,-78.706229,34.354903,,6/28/2016 11:35
1005088,Lake Arrowhead Farmers Market,,,,,,"28200 Hwy. 189, Hwys. 189 & 173",Lake Arrowhead,San Bernardino,California,92352,,,,,,,,,-117.19,34.2494,,2009
1005091,Mississippi Band of Choctaw Indians - Choctaw Farmers Market,,,,,,Horticulture Training Facility Blackjack road,Choctaw,Neshoba,Mississippi,39350,,,,,,,,,-89.2847,33.3914,,2009
1005092,Mt. Shasta Farmers' Market,http://www.mtshastafarmersmarket.com,,,,,Castle Street at N. Mt. Shasta Blvd.,Mt. Shasta CA,Siskiyou,California,96067,06/02/2014 to 10/13/2014,Mon: 3:30 PM-6:00 PM;,,,,,,,-122.313401,41.314307,Closed-off public street,3/31/2014 20:58
1005093,Oak Forest Park District Farmer's Market,http://www.oakforestparks.org,https://www.facebook.com/pages/Oak-Forest-Farmers-Market,,,,4850 W 159th St,Oak Forest,Cook,Illinois,60452,05/31/2014 to 10/03/2015,Sat: 8:00 AM-1:00 PM;,,,,,,,-87.737355,41.603962,,3/19/2015 12:25
1005094,Port Royal Farmers Market,http://www.portroyalfarmersmarket.com,,,,,1615 Ribaut Road,Port Royal,Beaufort,South Carolina,29935,,,,,,,,,-80.6923,32.3779,,2009
1005096,Kirkwood Farmers' Market,http://www.downtownkirkwood.com,,,,,150 E. Argonne,Kirkwood,St. Louis,Missouri,63122,,,,,,,,,-90.4024,38.5793,,6/12/2013 12:51
1005097,West End Farmers Market,http://www.westendfarmersmarket.com/,,,,,Gayton Road & Ridgefield Pkwy.,Henrico,,Virginia,,,,,,,,,,-77.638,37.6241,,2011
1005098,Springfield Farmers Market,http://www.springfieldmich.com,https://www.facebook.com/pages/Springfield-Farmers-Market/321933009554?fref=ts,https://twitter.com/SpringfieldFM,,,503 Military Avenue,Springfield,Calhoun,Michigan,49037,05/01/2014 to 10/31/2014,Sat: 8:00 AM-1:00 PM;,11/01/2014 to 11/01/2014,Sat: 10:00 AM-2:00 PM;,,,,,-85.26684,42.32493,Local government building grounds,4/30/2014 5:26
1005099,Golden Farmers Market,http://www.goldenfarmersmarket.org,https://www.facebook.com/goldenfarmersmarket,,,,10th Avenue & Illinois Street,Golden,Jefferson,Colorado,80401,06/07/2014 to 10/04/2014,Sat: 8:00 AM-1:00 PM;,,,,,,,-105.226,39.7554,Local government building grounds,4/22/2014 12:46
1005101,Canton Farmers' Market,http://www.cantonfarmersmarket.com,https://www.facebook.com/CantonOhioFarmersMarket?fref=ts,,,,McKinley Ave NW and 4th St. NW,Canton,Stark,Ohio,44702,June to October,Sat:8:00 AM - 11:30 AM;,,,,,,,-81.3775854,40.8012557,Educational institution,5/14/2012 14:47
1005102,Canton Farmers' Market,http://www.cantonfarmersmarket.com,https://www.facebook.com/CantonOhioFarmersMarket?fref=ts,,,,2600 6th St. SW,Canton,Stark,Ohio,44702,August to August,Sat:8:00 AM - 11:30 AM;,,,,,,,-81.403597,40.79609,Healthcare Institution,5/14/2012 14:47
1005103,Main Street Farmers Market,http://www.gaithersburgmd.gov/events,,,,,301 Main Street,Gaithersburg,Montgomery,Maryland,20878,May to November,Sat:10:00 AM - 2:00 PM;,,,,,,,-77.238736,39.121704,Other,5/7/2012 11:31
1005105,MANCHESTER COMMUNITY COLLEGE FARMERS’ MARKET,,,,,,"Village Courtyard, Manchester Community College",Manchester,Hartford,Connecticut,6040,,,,,,,,,-72.5688,41.7622,,2009
1005107,Grow Newberry Main Street Farmers Market,,,,,,Memorial Square,Newberry,Newberry,South Carolina,29108,,,,,,,,,-81.5983,34.2703,,2009
1005108,Red Hook Farmers Market,http://www.added-value.org,,,,,580 Columbia St.,Brooklyn,Kings,New York,11231,,,,,,,,,-74.009,40.672,Local government building grounds,6/14/2011 13:10
1005109,Added Value Farm Stand at Governors Island,,,,,,Gresham Rd,Brooklyn,Kings,New York,11231-1235,,,,,,,,,-74.0231,40.6875,,2011
1005110,Cheney Farmers Market,http://www.cheneyfarmersmarket.com,,,,,609 2nd Street,Cheney,Spokane,Washington,99004,06/11/2013 to 09/24/2013,Tue: 2:00 PM-7:00 PM;,,,,,,,-117.574344,47.48903,Local government building grounds,6/12/2013 11:25
1005112,Downtown Columbus Farmers Market,,,,,,222 West James St.,Columbus,Columbia,Wisconsin,53925,June to October,Wed:3:00 pm - 6:00 pm;,,,,,,,-89.0159,43.3396,Private business parking lot,5/4/2011 16:37
1005113,Gurnee Farmers Market,,,,,,Grand Ave. & Kilbourne Rd.,Gurnee,Lake,Illinois,60031,,,,,,,,,-87.9116,42.371,,2009
1005114,Wilson Farmers Market,,,,,,Wilson Central Park Highway 70,Wilson,,Oklahoma,73463,,,,,,,,,-93.6419,34.2504,,2009
1005116,Ridge Ferry Park Farmer's Market,http://www.rfpra.com/spec-farmers.htm,,,,,393 Riverside Pkwy,Rome,Floyd,Georgia,30161,05/31/2014 to 10/04/2014,Wed: 7:00 AM-10:00 AM;Sat: 7:00 AM-10:00 AM;,,,,,,,-85.17165,34.268744,Local government building grounds,5/12/2014 14:25
1005120,Gallatin Valley Farmers' Market,http://www.gallatinvalleyfarmersmarket.com,https://www.facebook.com/gallatinvalleyfarmersmarket,,,,901 North Black Ave.,Bozeman,Gallatin,Montana,59715,06/21/2014 to 09/13/2014,Sat: 9:00 AM-12:00 PM;,,,,,,,-111.039934,45.689274,Other,5/12/2014 15:31
1005121,Marshall Market on the Square,http://www.marshallmarketonthesquare.org,https://www.facebook.com/pages/Marshall-Market-on-the-Square/112291268846419,,,,  N Jefferson St,Marshall,Saline,Missouri,65340,05/04/2013 to 10/05/2013,Sat: 7:30 AM-12:30 PM;,,,,,,,-93.196678,39.120805,Other,7/5/2013 9:23
1005122,Ace Farmers Market,,,,,,115 Black River Blvd,Rome,Oneida,New York,,,,,,,,,,-75.4541,43.2098,,2011
1005124,Farmington Farmers & Artisans Market,http://www.downtownfarmington.org/Downtown-Events/Whats-Happening/Farmers-Artisans-Market,https://www.facebook.com/FarmingtonMarket,,,,33113 Grand River Avenue,Farmington,Oakland,Michigan,48336,05/04/2013 to 11/09/2013,Sat: 9:00 AM-2:00 PM;,,,,,,,-83.373828,42.46317,Local government building grounds,6/24/2013 14:05
1005126,Idaho Springs Chamber Of Commerce Farmers Market,,,,,,,Idaho Springs,,Colorado,,,,,,,,,,-105.51,39.7428,,2011
1005127,Ottsville Farmers Market,http://www.ottsvillefarmersmarket.com,,,,,8230 Easton Road (Route 611),Ottsville,Bucks,Pennsylvania,18942,,,,,,,,,-75.17261,40.48894,Private business parking lot,6/17/2013 15:16
1005128,Menasha's Farm Fresh Market,http://www.cityofmenasha-wi.gov/content/departments/city_clerk/Farmers_Market/,,,,,140 Main St.,Menasha,Winnebago,Wisconsin,54952,06/11/2015 to 10/29/2015,Thu: 2:00 PM-6:00 PM;,,,,,,,-88.450606,44.200067,,3/20/2015 10:55
1005129,Putney Farmers' Market - Indoor/Winter,http://www.putneyfarmersmarket.org,https://www.facebook.com/putneyfarmersmarket,,,,130 West Hill Rd,Putney,Windham,Vermont,5346,11/22/2015 to 12/20/2015,Sun: 11:00 AM-2:00 PM;,,,,,,,-72.541118,42.991213,,3/29/2015 15:29
1005132,Rio Dell Farmers Market,,,,,,Wildwood Ave. & Douglas St.,Rio Dell,Humboldt,California,95562,,,,,,,,,-124.105,40.4964,,2009
1005133,Overland Park Farmers' Market,http://www.opkansas.org/things-to-see-and-do/farmers-market/,https://www.facebook.com/DowntownOverlandParkFarmersMarket,,,https://instagram.com/opfarmersmarket/,7950 Marty,Overland Park,Johnson,Kansas,66204,04/09/2016 to 12/03/2016,Sat: 7:00 AM-1:00 PM;,05/18/2016 to 09/28/2016,Wed: 7:30 AM-1:00 PM;,,,,,-94.6700396,38.9847288,,5/10/2016 12:05
1005134,Allston Village Farmers Market,http://www.allstonbrightoncdc.org/,https://www.facebook.com/AllstonVillageFarmersMarket,https://twitter.com/AVFarmersMarket,,,500 Cambridge St.,Boston,Suffolk,Massachusetts,2134,05/18/2013 to 10/26/2013,Sat: 11:00 AM-3:00 PM;,,,,,,,-71.1378418,42.353384,Educational institution,6/13/2013 7:48
1005135,Square Fridays Flea and Farmers' Market,http://www.panora.org/square_fridays/,https://www.facebook.com/SquareFridays,,,,Town Square,Panora,Guthrie,Iowa,50216,05/22/2015 to 09/25/2015,Fri: 4:30 PM-6:30 PM;,,,,,,,-94.365608,41.691859,,3/31/2015 14:25
1005136,Westmont Open Market,http://www.westmontevents.com,Stanley Jamburger,Stanley Jamburger,Westmont Special Events,,Cass Avenue and Irving Street,Westmont,DuPage,Illinois,60559,06/05/2014 to 08/28/2014,Thu: 5:00 PM-9:00 PM;,,,,,,,-87.975402,41.7976936,Closed-off public street,4/24/2014 15:11
1005138,Midland Area Farmers Market,http://www.macc.org/midland-area-farmers-market.html,https://www.facebook.com/midlandfarmersmarket,https://twitter.com/MidlandFMarket,,https://www.instagram.com/midlandfarmersmarket,End of Ashman Street,Midland,Midland,Michigan,48640,05/07/2016 to 10/29/2016,Wed: 7:00 AM-1:00 PM;Sat: 7:00 AM-1:00 PM;,,,,,,,-84.247499,43.611751,,7/5/2016 11:12
1005139,Wildwood Farmers' Market,http://www.wildwoodfarmersmarket.com,,,,,183 Plaza Drive,Wildwood,St. Louis,Missouri,63040,May to September,Sat:8:00 am - 1:30 pm;,,,,,,,-90.6233,38.5815,Local government building grounds,Jun  1 2010  2:14PM
1005140,Main Street Woodstock Farmers Market,http://www.mainstreetwoodstock.org,https://www.facebook.com/MainStreetWoodstock,,,https://www.pinterest.com/mswoodstock/,Market Street and Elm Street,Woodstock,Cherokee,Georgia,30188,05/03/2014 to 10/25/2014,Sat: 8:30 AM-12:00 PM;,,,,,,,-84.5202979,34.1001595,Closed-off public street,4/22/2014 15:04
1005141,Garrison Farmers Market,,,,,, 19 4th Ave. SW,Garrison,McLean,North Dakota,58540,,,,,,,,,-101.416,47.6467,,2009
1005142,Holy Cross Hospital Farmers Market,,,,,,1500 Forest Glen Road,Silver Spring,Montgomery,Maryland,20910,,,,,,,,,-77.0359,39.0158,,2011
1005143,Piazza Farmers Market,,www.facebook.com/piazzafarmersmarket,,,,969 North 2nd Street,Philadelphia,Philadelphia,Pennsylvania,19123,,,,,,,,,-75.1391,39.9686,,May 25 2010  3:06PM
1005145,Pottawatomie County Farmers CO-OP Market,http://www.pottcomarket.com,,,,,39908 Hardesty Rd.,Shawnee,Pottawatomie,Oklahoma,74801,April to October,Wed:8:00 am - 2:00 pm;Sat:8:00 am - 2:00 pm;,,,,,,,-96.9657,35.3043,Private business parking lot,4/28/2011 23:50
1005148,Charlestown Farmers Market,http://www.charlestownfarmersmarket.com,,,,,1001 Ryan Street,Lake Charles,Calcasieu,Louisiana,70601,January to December,Sat:8:00 AM - 12:00 PM;,,,,,,,-93.21766,30.22645,Closed-off public street,5/3/2012 12:23
1005149,Charlestown Farmers Market,http://www.charlestownfarmersmarket.com,,,,,4720 Nelson Road,Lake Charles,Calcasieu,Louisiana,70605,January to December,Thu:2:00 PM - 6:00 PM;,,,,,,,-93.25038,30.172242,Private business parking lot,5/3/2012 12:23
1005150,Market on the Plaza,http://www.townofmountainvillage.com/market,,,,,,Mountain Village,San Miguel,Colorado,81435,06/19/2013 to 08/21/2013,Wed: 11:00 AM-5:00 PM;,,,,,,,-107.846111,37.936908,Other,6/27/2013 12:07
1005153,Homestead Farmer's Market,,,,,,4125 V Street,Homestead,Iowa,Iowa,52236,May to September,Fri:4:00 pm - 7:00 pm;,,,,,,,-91.8777,41.7613,Private business parking lot,4/8/2011 12:52
1005154,L.A. Chinatown Farmers Market,http://www.farmernet.com,,,,,727 North Hill & Alpine,Los Angeles,Los Angeles,California,90012,,,,,,,,,-118.24,34.0628,,2009
1005155,Jackson Farmers Market,http://www.jacksonfarmersmarket.org,,,,,Barton Street,Jackson,Cape Girardeau,Missouri,63755,April to October,Tue:4:30 pm - 7:00 pm;,,,,,,,-89.6671,37.3828,Local government building grounds,1/15/2012 14:15
1005157,Moon Farmers Market,http://www.moontwp.com,,,,,1000 Beaver Grade Road,Moon Township,Allegheny,Pennsylvania,15108,,,,,,,,,-80.1842,40.4916,,2009
1005158,Ashland Area Farmers Market,http://www.ashlandareafarmersmarket.com/,,,,,200th Block Chapple Ave,Ashland,Ashland,Wisconsin,54846,06/06/2015 to 10/10/2015,Sat: 8:00 AM-12:00 PM;,,,,,,,-90.8907,46.5882,,7/21/2015 15:48
1005159,Farmers Market of the Ozarks,http://www.LoveYourFarmer.com,https://www.facebook.com/pages/Farmers-Market-of-the-Ozarks/288572937834131,https://twitter.com/FMOzarks,,,2144 E Republic Rd,Springfield,Greene,Missouri,65804,01/01/2014 to 12/31/2014,Thu: 4:00 PM-8:00 PM;Sat: 8:00 AM-1:00 PM;,,,,,,,-93.255076,37.136365,Private business parking lot,4/23/2014 22:38
1005160,Downtown Beaufort Farmers Market,,https://www.facebook.com/Downtownbftfarmersmarket/?fref=ts,,,,1501 Bay Street,Beaufort,Beaufort,South Carolina,29902,05/04/2016 to 10/26/2016,Wed: 2:00 PM-6:00 PM;,,,,,,,-80.679578,32.433759,,6/28/2016 8:35
1005161,Dinuba Farmers Market,,,,,,L & Tulare St.,Dinuba,Tulare,California,93618,,,,,,,,,-119.389,36.5464,,2009
1005162,Waverly Farmers Market,http://www.waverlyfarmersmarket.com,,,,,Downtown behinde Keller's Furniture,Waverly,Bremer,Iowa,50677,,,,,,,,,-92.4714,42.7318,,2009
1005163,Greenport Farmers' Market,http://www.GreenportFarmersMarket.com,https://www.facebook.com/GreenportFarmersMarket,https://twitter.com/GreenptFmrsMkt,,,"United Methodist Church, 624 Main Street",Greenport,Suffolk,New York,11944,05/25/2013 to 10/12/2013,Sat: 9:00 AM-1:00 PM;,,,,,,,-72.36219,41.107142,"Faith-based institution (e.g., church, mosque, synagogue, temple)",6/14/2013 15:55
1005165,Martin County Farmers Market,,,,,,Hwy 64 beside Highway Patrol Station,Williamston,Martin,North Carolina,27892,,,,,,,,,-77.0913,35.8396,,2009
1005166,Lancaster Farmers Market,http://www.lancasterfarmersmarket.com,,,,,Corner of Memorial Dr. & Wheeling St.,Lancaster,Fairfield,Ohio,43130,,,,,,,,,-82.6067,39.7151,,2009
1005167,Salina Farmers Market,http://www.salina-ks.gov/content/134/1488.aspx,,,,,460 South  Ohio,Salina,Saline,Kansas,67401,,,,,,,,,-97.596,38.8336,,2009
